latency
107.13372481799888
100.31029880200367
99.97944082700269
106.10118503400008
117.75843929900293
183.50472706800065
88.91519968800276
105.12214929600304
108.47133344300528
102.83703391699964
116.59028819900414
115.19418516999576
110.17644967299566
95.69034472399653
116.05205632699654
112.53887785100233
119.71249093199731
131.13025899400236
96.6866195190014
113.6335341640006
153.8381089760005
103.88126120200468
106.58103542200115
113.34712616199977
109.28823949499929
114.43016178400285
83.41966315099853
93.04750099599914
117.82675649700104
109.79807620500651
138.2907011520001
142.2098233259967
110.5559162599966
128.54685988199344
220.25857552800153
93.45746033400064
125.22931917200185
137.2442385530012
114.70771273799619
125.64674733200081
112.06444081600057
91.55574180999974
87.83805534899875
103.62358072899951
90.69922816300095
104.65518917200097
119.44922422100353
119.15151644599973
119.01519795900094
167.6025091010015
101.67903131600178
101.13365697699919
102.99211352900602
99.96097101300256
119.48159889900126
118.75746560699918
100.28815460599435
102.12376732499979
95.20458819000487
