latency
204.20028746699973
194.5613602780013
171.64424147300087
209.33909694000067
145.3505536470002
192.21799388100044
162.32831112699932
140.68318406500111
222.7132063909994
326.0197045399982
135.5250094289986
154.76313099000254
232.26130981299866
168.61421318700013
165.84386495099898
170.9081735849977
172.99013719999857
249.31336059100067
161.1914804909975
168.14073530899987
152.9091117129974
174.38589600100022
226.2738787390008
150.82368125499852
199.38926674600225
228.0950900099997
167.08906343800118
236.68759603200306
161.43952756900035
217.43485525399956
207.8543022269987
161.04532134399778
150.84199556900057
213.46899230100098
184.0062383830009
156.36223952300134
221.5991341680019
179.06142089399873
250.63541336699927
204.449521423001
163.95136113600165
304.36255957400135
150.3683258830024
179.850248267001
195.68098864400235
152.60158373299782
170.66986215200086
204.82455247799953
218.91154773699964
132.51940328599812
169.70210509699973
171.7635872560022
164.78320933699797
148.25401788999807
172.88152661000277
160.25750122399768
171.49514602400086
146.86363329400046
187.6336814489987
167.64006050600074
