latency
650.6347826760002
607.599949079
790.3362502700002
654.4155852790009
633.473132266
1040.397122034
734.1948528519988
578.3416355369991
672.8415059210001
651.3335485839998
668.525329166001
687.3987723179998
722.3545542060001
567.7348308140008
915.0581245659996
980.6792624850004
880.4656039559995
630.6710814949984
543.5207629800025
631.8289583820006
722.1035252699985
712.2157852550008
641.1577325529979
689.1654657360014
597.0260798579984
1010.6574864300019
577.724590140002
736.6167969669987
622.4402947689996
573.9421944200003
1035.7974257556707
688.4108247480989
596.2763913170395
472.5837725413113
733.472600142701
712.0324761049512
624.0031568602803
689.2640010101857
905.0642183381981
845.6140112320984
544.8035645659887
657.6450848795462
651.6126685330911
669.8309217767786
734.8668077739243
505.1473099914991
557.5615504088082
447.13260070017645
668.890486430194
486.2178132138529
704.1937739593044
636.8508645957668
870.6297919430234
557.6667774932935
665.5758363106272
560.9500299537845
728.0836132262391
639.1885270467853
805.0944908119674
742.911893262586
